distance_km,elapsed_time_minutes,total_elevation_gain_meters,is_race
10.0601,50.96666666666667,155.9,0
13.1801,69.48333333333333,191.3,0
18.106099999999998,91.35,277.5,0
10.680299999999999,47.166666666666664,61.2,0
17.358900000000002,90.21666666666667,446.0,0
12.181799999999999,57.983333333333334,100.0,0
22.9237,126.66666666666667,575.0,0
15.1981,79.81666666666666,419.0,0
12.5444,67.06666666666666,271.0,0
36.7124,211.81666666666666,717.0,0
23.804599999999997,128.06666666666666,510.0,0
49.4021,370.46666666666664,2116.0,1
10.8736,51.06666666666667,115.0,0
21.2331,127.13333333333334,939.0,0
18.0266,96.88333333333334,451.0,0
11.3591,78.1,220.0,0
2.6725,22.783333333333335,3.0,0
7.561,113.63333333333334,1903.0,1
17.7255,93.8,394.0,0
15.215200000000001,82.0,396.0,0
23.8639,127.81666666666666,686.7,0
17.813299999999998,90.48333333333333,276.0,0
17.8786,91.0,327.9,0
15.2817,83.28333333333333,396.7,0
10.5985,61.483333333333334,102.0,0
12.317,86.13333333333334,597.0,0
8.3173,38.65,107.0,0
10.569,53.03333333333333,99.6,0
8.6503,59.416666666666664,0.0,0
8.5035,103.75,1734.0,1
15.1738,96.85,778.0,0
7.8383,46.016666666666666,77.0,0
15.5097,98.13333333333334,792.0,0
2.9806999999999997,19.116666666666667,15.2,0
16.0345,99.7,711.5,1
22.458,158.53333333333333,1241.3,0
21.317700000000002,221.86666666666667,1533.2,0
4.333399999999999,49.55,308.0,0
7.824199999999999,60.03333333333333,437.9,0
14.375200000000001,118.35,998.0,0
15.3712,82.9,411.0,0
10.5152,44.36666666666667,72.8,0
11.746799999999999,55.81666666666667,55.7,0
14.014100000000001,93.16666666666667,312.9,0
9.9748,60.666666666666664,67.2,0
18.127299999999998,128.53333333333333,1618.8,1
23.7488,141.65,560.0,0
36.0772,193.5,586.8,0
17.8523,124.9,410.0,0
21.3259,106.55,383.0,0
11.559,52.5,71.0,0
11.482700000000001,60.733333333333334,211.5,0
9.6997,50.733333333333334,396.4,0
17.2028,97.61666666666666,452.8,0
42.6678,239.66666666666666,742.8,0
15.5311,88.2,406.4,0
33.7134,202.95,717.5,0
12.5145,92.23333333333333,148.7,0
18.8816,101.18333333333334,420.0,0
11.0952,55.61666666666667,121.4,0
43.0114,309.9166666666667,1763.8,1
11.6475,60.0,97.9,0
10.311399999999999,50.083333333333336,96.0,0
12.052299999999999,66.98333333333333,347.8,0
17.8123,96.86666666666666,377.8,0
36.5018,188.03333333333333,654.8,0
7.4571000000000005,32.96666666666667,64.7,0
17.4135,94.58333333333333,407.0,0
10.6236,51.35,223.6,0
13.8483,79.23333333333333,325.6,0
22.230700000000002,173.21666666666667,1344.4,0
34.54,183.51666666666668,744.9,0
23.1334,123.3,277.0,0
27.0365,139.93333333333334,525.3,0
18.2213,102.91666666666667,427.8,0
23.788,132.01666666666668,544.0,0
18.394299999999998,106.45,431.3,0
21.3663,107.3,193.0,0
7.5027,52.11666666666667,20.2,0
17.7237,99.55,427.8,0
12.002600000000001,60.13333333333333,66.8,0
11.6745,60.96666666666667,44.9,0
12.322700000000001,61.71666666666667,75.8,0
15.8047,92.11666666666666,400.2,0
7.4138,32.78333333333333,33.5,0
11.5748,52.55,45.1,0
7.7318999999999996,33.9,47.5,0
13.9617,75.05,267.1,0
21.8733,107.53333333333333,127.6,0
10.983799999999999,60.68333333333333,61.9,0
12.0585,61.5,45.2,0
15.3105,78.5,296.6,0
10.4311,53.266666666666666,154.0,0
5.9371,27.433333333333334,44.4,0
5.3837,26.166666666666668,72.7,0
8.101,38.78333333333333,44.2,0
7.9557,35.583333333333336,34.2,0
10.5997,52.583333333333336,216.8,0
10.9482,54.7,246.8,0
13.774700000000001,75.0,272.6,0
10.2155,48.416666666666664,61.4,0
18.189,102.21666666666667,383.2,0
16.0947,90.76666666666667,439.3,0
10.122,52.11666666666667,183.4,0
15.3035,78.2,248.2,0
21.3571,108.8,353.7,0
21.9941,110.56666666666666,151.0,0
10.177700000000002,49.78333333333333,59.5,0
15.1269,79.46666666666667,265.4,0
14.9936,81.2,131.2,0
13.678600000000001,74.4,208.2,0
10.462299999999999,55.06666666666667,145.0,0
10.1212,51.766666666666666,61.6,0
10.147200000000002,56.5,79.0,0
6.0131000000000006,30.283333333333335,97.1,0
5.931,29.516666666666666,97.8,0
6.0525,32.583333333333336,99.0,0
